MUN_NAME,scen,seas,tslice,var,value
MANDAMARRI,RCP85,DJF,2021-2050,tmean,1.6210581
MANDAMARRI,RCP85,DJF,2021-2050,tmax,2.1835473
MANDAMARRI,RCP85,DJF,2021-2050,tmin,1.9720732
MANDAMARRI,RCP85,DJF,2061-2090,precip,-5.531398
MANDAMARRI,RCP85,DJF,2061-2090,tmean,3.9375153
MANDAMARRI,RCP85,DJF,2061-2090,tmax,4.129433
MANDAMARRI,RCP85,DJF,2061-2090,tmin,4.701359
MANDAMARRI,RCP85,MAM,2021-2050,precip,30.261429
MANDAMARRI,RCP85,MAM,2021-2050,tmean,1.9713688
MANDAMARRI,RCP85,MAM,2021-2050,tmax,1.6448694
MANDAMARRI,RCP85,MAM,2021-2050,tmin,1.8704147
MANDAMARRI,RCP85,MAM,2061-2090,precip,43.861893
MANDAMARRI,RCP85,MAM,2061-2090,tmean,4.144996
MANDAMARRI,RCP85,MAM,2061-2090,tmax,3.4918404
MANDAMARRI,RCP85,MAM,2061-2090,tmin,4.2117786
MANCHERIAL,RCP45,Annual,2021-2050,precip,16.61081
MANCHERIAL,RCP45,Annual,2021-2050,tmean,1.44415
MANCHERIAL,RCP45,Annual,2021-2050,tmax,1.5873743
MANCHERIAL,RCP45,Annual,2021-2050,tmin,1.4465344
MANCHERIAL,RCP45,Annual,2061-2090,precip,32.942177
MANCHERIAL,RCP45,Annual,2061-2090,tmean,2.2168562
MANCHERIAL,RCP45,Annual,2061-2090,tmax,1.9058598
MANCHERIAL,RCP45,Annual,2061-2090,tmin,2.2458932
MANCHERIAL,RCP45,JJAS,2021-2050,precip,13.266254
MANCHERIAL,RCP45,JJAS,2021-2050,tmean,1.2694132
MANCHERIAL,RCP45,JJAS,2021-2050,tmax,1.5234418
MANCHERIAL,RCP45,JJAS,2021-2050,tmin,1.1487589
MANCHERIAL,RCP45,JJAS,2061-2090,precip,22.723747
MANCHERIAL,RCP45,JJAS,2061-2090,tmean,2.0089242
MANCHERIAL,RCP45,JJAS,2061-2090,tmax,1.9145236
MANCHERIAL,RCP45,JJAS,2061-2090,tmin,1.7694299
MANCHERIAL,RCP45,ON,2021-2050,precip,29.535831
MANCHERIAL,RCP45,ON,2021-2050,tmean,1.239182
MANCHERIAL,RCP45,ON,2021-2050,tmax,1.4514918
MANCHERIAL,RCP45,ON,2021-2050,tmin,1.3265076
MANCHERIAL,RCP45,ON,2061-2090,precip,55.76407
MANCHERIAL,RCP45,ON,2061-2090,tmean,1.9880652
MANCHERIAL,RCP45,ON,2061-2090,tmax,1.5162177
MANCHERIAL,RCP45,ON,2061-2090,tmin,2.1382155
MANCHERIAL,RCP45,DJF,2021-2050,precip,-2.6627684
MANCHERIAL,RCP45,DJF,2021-2050,tmean,1.5705181
MANCHERIAL,RCP45,DJF,2021-2050,tmax,1.9184859
MANCHERIAL,RCP45,DJF,2021-2050,tmin,1.8122362
MANCHERIAL,RCP45,DJF,2061-2090,precip,14.019119
MANCHERIAL,RCP45,DJF,2061-2090,tmean,2.3867068
MANCHERIAL,RCP45,DJF,2061-2090,tmax,2.1733153
MANCHERIAL,RCP45,DJF,2061-2090,tmin,2.7560053
MANCHERIAL,RCP45,MAM,2021-2050,precip,31.727114
MANCHERIAL,RCP45,MAM,2021-2050,tmean,1.6874094
MANCHERIAL,RCP45,MAM,2021-2050,tmax,1.4320946
MANCHERIAL,RCP45,MAM,2021-2050,tmin,1.5578845
MANCHERIAL,RCP45,MAM,2061-2090,precip,50.275223
MANCHERIAL,RCP45,MAM,2061-2090,tmean,2.476776
MANCHERIAL,RCP45,MAM,2061-2090,tmax,1.8866138
MANCHERIAL,RCP45,MAM,2061-2090,tmin,2.4428506
MANCHERIAL,RCP85,Annual,2021-2050,precip,22.966011
MANCHERIAL,RCP85,Annual,2021-2050,tmean,1.59525
MANCHERIAL,RCP85,Annual,2021-2050,tmax,1.8023362
MANCHERIAL,RCP85,Annual,2021-2050,tmin,1.6895554
MANCHERIAL,RCP85,Annual,2061-2090,precip,29.017733
MANCHERIAL,RCP85,Annual,2061-2090,tmean,3.621759
MANCHERIAL,RCP85,Annual,2061-2090,tmax,3.4994926
MANCHERIAL,RCP85,Annual,2061-2090,tmin,3.9244769
MANCHERIAL,RCP85,JJAS,2021-2050,precip,17.313215
MANCHERIAL,RCP85,JJAS,2021-2050,tmean,1.3979499
MANCHERIAL,RCP85,JJAS,2021-2050,tmax,1.7174721
MANCHERIAL,RCP85,JJAS,2021-2050,tmin,1.3769579
MANCHERIAL,RCP85,JJAS,2061-2090,precip,22.018612
MANCHERIAL,RCP85,JJAS,2061-2090,tmean,3.2564526
MANCHERIAL,RCP85,JJAS,2061-2090,tmax,3.3363328
MANCHERIAL,RCP85,JJAS,2061-2090,tmin,3.2712839
MANCHERIAL,RCP85,ON,2021-2050,precip,54.21908
MANCHERIAL,RCP85,ON,2021-2050,tmean,1.4067683
MANCHERIAL,RCP85,ON,2021-2050,tmax,1.6451416
MANCHERIAL,RCP85,ON,2021-2050,tmin,1.649878
MANCHERIAL,RCP85,ON,2061-2090,precip,75.031204
MANCHERIAL,RCP85,ON,2061-2090,tmean,3.1386232
MANCHERIAL,RCP85,ON,2061-2090,tmax,2.9241486
MANCHERIAL,RCP85,ON,2061-2090,tmin,3.7317305
MANCHERIAL,RCP85,DJF,2021-2050,precip,3.2751927
MANCHERIAL,RCP85,DJF,2021-2050,tmean,1.6167183
MANCHERIAL,RCP85,DJF,2021-2050,tmax,2.183401
MANCHERIAL,RCP85,DJF,2021-2050,tmin,1.9621865
MANCHERIAL,RCP85,DJF,2061-2090,precip,-5.7978806
MANCHERIAL,RCP85,DJF,2061-2090,tmean,3.9223561
MANCHERIAL,RCP85,DJF,2061-2090,tmax,4.1183524
MANCHERIAL,RCP85,DJF,2061-2090,tmin,4.667098
MANCHERIAL,RCP85,MAM,2021-2050,precip,29.35851
MANCHERIAL,RCP85,MAM,2021-2050,tmean,1.9625027
MANCHERIAL,RCP85,MAM,2021-2050,tmax,1.6392199
MANCHERIAL,RCP85,MAM,2021-2050,tmin,1.8601725
MANCHERIAL,RCP85,MAM,2061-2090,precip,42.48986
MANCHERIAL,RCP85,MAM,2061-2090,tmean,4.130327
MANCHERIAL,RCP85,MAM,2061-2090,tmax,3.4817424
MANCHERIAL,RCP85,MAM,2061-2090,tmin,4.1812773
MUNBND_KOTTHAGUDEM,RCP45,Annual,2021-2050,precip,25.915293
MUNBND_KOTTHAGUDEM,RCP45,Annual,2021-2050,tmean,1.3320479
MUNBND_KOTTHAGUDEM,RCP45,Annual,2021-2050,tmax,1.6153181
MUNBND_KOTTHAGUDEM,RCP45,Annual,2021-2050,tmin,1.2999394
MUNBND_KOTTHAGUDEM,RCP45,Annual,2061-2090,precip,36.037437
MUNBND_KOTTHAGUDEM,RCP45,Annual,2061-2090,tmean,2.0545893
MUNBND_KOTTHAGUDEM,RCP45,Annual,2061-2090,tmax,1.9614139
MUNBND_KOTTHAGUDEM,RCP45,Annual,2061-2090,tmin,2.0348315
MUNBND_KOTTHAGUDEM,RCP45,JJAS,2021-2050,precip,19.615307
MUNBND_KOTTHAGUDEM,RCP45,JJAS,2021-2050,tmean,1.2003527
MUNBND_KOTTHAGUDEM,RCP45,JJAS,2021-2050,tmax,1.5157783
MUNBND_KOTTHAGUDEM,RCP45,JJAS,2021-2050,tmin,1.1448634
MUNBND_KOTTHAGUDEM,RCP45,JJAS,2061-2090,precip,24.481495
MUNBND_KOTTHAGUDEM,RCP45,JJAS,2061-2090,tmean,1.9175775
MUNBND_KOTTHAGUDEM,RCP45,JJAS,2061-2090,tmax,1.9266622
MUNBND_KOTTHAGUDEM,RCP45,JJAS,2061-2090,tmin,1.7673697
MUNBND_KOTTHAGUDEM,RCP45,ON,2021-2050,precip,39.798973
MUNBND_KOTTHAGUDEM,RCP45,ON,2021-2050,tmean,1.1450796
MUNBND_KOTTHAGUDEM,RCP45,ON,2021-2050,tmax,1.5137563
MUNBND_KOTTHAGUDEM,RCP45,ON,2021-2050,tmin,1.1076894
MUNBND_KOTTHAGUDEM,RCP45,ON,2061-2090,precip,59.55948
MUNBND_KOTTHAGUDEM,RCP45,ON,2061-2090,tmean,1.8361344
MUNBND_KOTTHAGUDEM,RCP45,ON,2061-2090,tmax,1.715395
MUNBND_KOTTHAGUDEM,RCP45,ON,2061-2090,tmin,1.9198475
MUNBND_KOTTHAGUDEM,RCP45,DJF,2021-2050,precip,2.7065187
MUNBND_KOTTHAGUDEM,RCP45,DJF,2021-2050,tmean,1.4087242
MUNBND_KOTTHAGUDEM,RCP45,DJF,2021-2050,tmax,1.8942807
MUNBND_KOTTHAGUDEM,RCP45,DJF,2021-2050,tmin,1.4967839
MUNBND_KOTTHAGUDEM,RCP45,DJF,2061-2090,precip,20.765705
MUNBND_KOTTHAGUDEM,RCP45,DJF,2061-2090,tmean,2.1940267
MUNBND_KOTTHAGUDEM,RCP45,DJF,2061-2090,tmax,2.171373
MUNBND_KOTTHAGUDEM,RCP45,DJF,2061-2090,tmin,2.3049006
MUNBND_KOTTHAGUDEM,RCP45,MAM,2021-2050,precip,48.268265
MUNBND_KOTTHAGUDEM,RCP45,MAM,2021-2050,tmean,1.5556109
MUNBND_KOTTHAGUDEM,RCP45,MAM,2021-2050,tmax,1.5367832
MUNBND_KOTTHAGUDEM,RCP45,MAM,2021-2050,tmin,1.43803
MUNBND_KOTTHAGUDEM,RCP45,MAM,2061-2090,precip,51.03574
MUNBND_KOTTHAGUDEM,RCP45,MAM,2061-2090,tmean,2.2434711
MUNBND_KOTTHAGUDEM,RCP45,MAM,2061-2090,tmax,1.9618027
MUNBND_KOTTHAGUDEM,RCP45,MAM,2061-2090,tmin,2.1980338
MUNBND_KOTTHAGUDEM,RCP85,Annual,2021-2050,precip,28.72493
MUNBND_KOTTHAGUDEM,RCP85,Annual,2021-2050,tmean,1.4724734
MUNBND_KOTTHAGUDEM,RCP85,Annual,2021-2050,tmax,1.8322504
MUNBND_KOTTHAGUDEM,RCP85,Annual,2021-2050,tmin,1.5105103
MUNBND_KOTTHAGUDEM,RCP85,Annual,2061-2090,precip,29.654346
MUNBND_KOTTHAGUDEM,RCP85,Annual,2061-2090,tmean,3.3860102
MUNBND_KOTTHAGUDEM,RCP85,Annual,2061-2090,tmax,3.5300374
MUNBND_KOTTHAGUDEM,RCP85,Annual,2061-2090,tmin,3.5358362
MUNBND_KOTTHAGUDEM,RCP85,JJAS,2021-2050,precip,19.018253
MUNBND_KOTTHAGUDEM,RCP85,JJAS,2021-2050,tmean,1.3144808
MUNBND_KOTTHAGUDEM,RCP85,JJAS,2021-2050,tmax,1.6962304
MUNBND_KOTTHAGUDEM,RCP85,JJAS,2021-2050,tmin,1.345865
MUNBND_KOTTHAGUDEM,RCP85,JJAS,2061-2090,precip,24.970716
MUNBND_KOTTHAGUDEM,RCP85,JJAS,2061-2090,tmean,3.1516032
MUNBND_KOTTHAGUDEM,RCP85,JJAS,2061-2090,tmax,3.3521335
MUNBND_KOTTHAGUDEM,RCP85,JJAS,2061-2090,tmin,3.1922746
MUNBND_KOTTHAGUDEM,RCP85,ON,2021-2050,precip,63.633144
MUNBND_KOTTHAGUDEM,RCP85,ON,2021-2050,tmean,1.3540425
MUNBND_KOTTHAGUDEM,RCP85,ON,2021-2050,tmax,1.7720661
MUNBND_KOTTHAGUDEM,RCP85,ON,2021-2050,tmin,1.3785763
MUNBND_KOTTHAGUDEM,RCP85,ON,2061-2090,precip,76.292404
MUNBND_KOTTHAGUDEM,RCP85,ON,2061-2090,tmean,3.0321903
MUNBND_KOTTHAGUDEM,RCP85,ON,2061-2090,tmax,3.2085376
MUNBND_KOTTHAGUDEM,RCP85,ON,2061-2090,tmin,3.3586798
MUNBND_KOTTHAGUDEM,RCP85,DJF,2021-2050,precip,16.286636
MUNBND_KOTTHAGUDEM,RCP85,DJF,2021-2050,tmean,1.4746561
MUNBND_KOTTHAGUDEM,RCP85,DJF,2021-2050,tmax,2.1608162
MUNBND_KOTTHAGUDEM,RCP85,DJF,2021-2050,tmin,1.6590343
MUNBND_KOTTHAGUDEM,RCP85,DJF,2061-2090,precip,-3.1049116
MUNBND_KOTTHAGUDEM,RCP85,DJF,2061-2090,tmean,3.5904462
MUNBND_KOTTHAGUDEM,RCP85,DJF,2061-2090,tmax,3.9932837
MUNBND_KOTTHAGUDEM,RCP85,DJF,2061-2090,tmin,3.927154
MUNBND_KOTTHAGUDEM,RCP85,MAM,2021-2050,precip,30.833305
MUNBND_KOTTHAGUDEM,RCP85,MAM,2021-2050,tmean,1.759901
MUNBND_KOTTHAGUDEM,RCP85,MAM,2021-2050,tmax,1.7251676
MUNBND_KOTTHAGUDEM,RCP85,MAM,2021-2050,tmin,1.6694696
MUNBND_KOTTHAGUDEM,RCP85,MAM,2061-2090,precip,37.5664
MUNBND_KOTTHAGUDEM,RCP85,MAM,2061-2090,tmean,3.7299972
MUNBND_KOTTHAGUDEM,RCP85,MAM,2061-2090,tmax,3.5183291
MUNBND_KOTTHAGUDEM,RCP85,MAM,2061-2090,tmin,3.720704
KORUTLA,RCP45,Annual,2021-2050,precip,22.394455
KORUTLA,RCP45,Annual,2021-2050,tmean,1.4298579
KORUTLA,RCP45,Annual,2021-2050,tmax,1.5803834
KORUTLA,RCP45,Annual,2021-2050,tmin,1.4315331
KORUTLA,RCP45,Annual,2061-2090,precip,35.883255
KORUTLA,RCP45,Annual,2061-2090,tmean,2.2005181
KORUTLA,RCP45,Annual,2061-2090,tmax,1.8736277
KORUTLA,RCP45,Annual,2061-2090,tmin,2.233446
KORUTLA,RCP45,JJAS,2021-2050,precip,10.196029
KORUTLA,RCP45,JJAS,2021-2050,tmean,1.2582035
KORUTLA,RCP45,JJAS,2021-2050,tmax,1.5146022
KORUTLA,RCP45,JJAS,2021-2050,tmin,1.1440325
KORUTLA,RCP45,JJAS,2061-2090,precip,20.193413
KORUTLA,RCP45,JJAS,2061-2090,tmean,1.9817829
KORUTLA,RCP45,JJAS,2061-2090,tmax,1.8892384
KORUTLA,RCP45,JJAS,2061-2090,tmin,1.7595086
KORUTLA,RCP45,ON,2021-2050,precip,37.689304
KORUTLA,RCP45,ON,2021-2050,tmean,1.2200356
KORUTLA,RCP45,ON,2021-2050,tmax,1.4677773
KORUTLA,RCP45,ON,2021-2050,tmin,1.3256073
KORUTLA,RCP45,ON,2061-2090,precip,63.041317
KORUTLA,RCP45,ON,2061-2090,tmean,1.9559326
KORUTLA,RCP45,ON,2061-2090,tmax,1.4665985
KORUTLA,RCP45,ON,2061-2090,tmin,2.14048
KORUTLA,RCP45,DJF,2021-2050,precip,6.582015
KORUTLA,RCP45,DJF,2021-2050,tmean,1.5679607
KORUTLA,RCP45,DJF,2021-2050,tmax,1.9303957
KORUTLA,RCP45,DJF,2021-2050,tmin,1.7693949
KORUTLA,RCP45,DJF,2061-2090,precip,19.53894
KORUTLA,RCP45,DJF,2061-2090,tmean,2.3798878
KORUTLA,RCP45,DJF,2061-2090,tmax,2.1454418
KORUTLA,RCP45,DJF,2061-2090,tmin,2.6983187
KORUTLA,RCP45,MAM,2021-2050,precip,44.274895
KORUTLA,RCP45,MAM,2021-2050,tmean,1.6605091
KORUTLA,RCP45,MAM,2021-2050,tmax,1.3931503
KORUTLA,RCP45,MAM,2021-2050,tmin,1.5476227
KORUTLA,RCP45,MAM,2061-2090,precip,55.04199
KORUTLA,RCP45,MAM,2061-2090,tmean,2.4758523
KORUTLA,RCP45,MAM,2061-2090,tmax,1.8523521
KORUTLA,RCP45,MAM,2061-2090,tmin,2.4624665
KORUTLA,RCP85,Annual,2021-2050,precip,26.43535
KORUTLA,RCP85,Annual,2021-2050,tmean,1.587523
KORUTLA,RCP85,Annual,2021-2050,tmax,1.7985042
KORUTLA,RCP85,Annual,2021-2050,tmin,1.6812961
KORUTLA,RCP85,Annual,2061-2090,precip,33.9637
KORUTLA,RCP85,Annual,2061-2090,tmean,3.5971727
KORUTLA,RCP85,Annual,2061-2090,tmax,3.4829524
KORUTLA,RCP85,Annual,2061-2090,tmin,3.9247212
KORUTLA,RCP85,JJAS,2021-2050,precip,16.015394
KORUTLA,RCP85,JJAS,2021-2050,tmean,1.3916974
KORUTLA,RCP85,JJAS,2021-2050,tmax,1.7153172
KORUTLA,RCP85,JJAS,2021-2050,tmin,1.3708048
KORUTLA,RCP85,JJAS,2061-2090,precip,18.367472
KORUTLA,RCP85,JJAS,2061-2090,tmean,3.222231
KORUTLA,RCP85,JJAS,2061-2090,tmax,3.319768
KORUTLA,RCP85,JJAS,2061-2090,tmin,3.2651868
KORUTLA,RCP85,ON,2021-2050,precip,64.246185
KORUTLA,RCP85,ON,2021-2050,tmean,1.3952541
KORUTLA,RCP85,ON,2021-2050,tmax,1.6500092
KORUTLA,RCP85,ON,2021-2050,tmin,1.6522703
KORUTLA,RCP85,ON,2061-2090,precip,84.29504
KORUTLA,RCP85,ON,2061-2090,tmean,3.0844765
KORUTLA,RCP85,ON,2061-2090,tmax,2.8759184
KORUTLA,RCP85,ON,2061-2090,tmin,3.7473593
KORUTLA,RCP85,DJF,2021-2050,precip,5.212375
KORUTLA,RCP85,DJF,2021-2050,tmean,1.6269779
KORUTLA,RCP85,DJF,2021-2050,tmax,2.1939728
KORUTLA,RCP85,DJF,2021-2050,tmin,1.9216185
KORUTLA,RCP85,DJF,2061-2090,precip,4.43483
KORUTLA,RCP85,DJF,2061-2090,tmean,3.9044392
KORUTLA,RCP85,DJF,2061-2090,tmax,4.121031
KORUTLA,RCP85,DJF,2061-2090,tmin,4.598515
KORUTLA,RCP85,MAM,2021-2050,precip,36.34438
KORUTLA,RCP85,MAM,2021-2050,tmean,1.937348
KORUTLA,RCP85,MAM,2021-2050,tmax,1.6129481
KORUTLA,RCP85,MAM,2021-2050,tmin,1.8743128
KORUTLA,RCP85,MAM,2061-2090,precip,50.73331
KORUTLA,RCP85,MAM,2061-2090,tmean,4.131626
KORUTLA,RCP85,MAM,2061-2090,tmax,3.4671428
KORUTLA,RCP85,MAM,2061-2090,tmin,4.248548
KHAMMAM,RCP45,Annual,2021-2050,precip,22.32544
KHAMMAM,RCP45,Annual,2021-2050,tmean,1.3146067
KHAMMAM,RCP45,Annual,2021-2050,tmax,1.6045191
KHAMMAM,RCP45,Annual,2021-2050,tmin,1.3171765
KHAMMAM,RCP45,Annual,2061-2090,precip,33.39277
KHAMMAM,RCP45,Annual,2061-2090,tmean,2.0262237
KHAMMAM,RCP45,Annual,2061-2090,tmax,1.9410701
KHAMMAM,RCP45,Annual,2061-2090,tmin,2.031505
KHAMMAM,RCP45,JJAS,2021-2050,precip,14.631241
KHAMMAM,RCP45,JJAS,2021-2050,tmean,1.1836009
KHAMMAM,RCP45,JJAS,2021-2050,tmax,1.5441725
KHAMMAM,RCP45,JJAS,2021-2050,tmin,1.166549
KHAMMAM,RCP45,JJAS,2061-2090,precip,20.546154
KHAMMAM,RCP45,JJAS,2061-2090,tmean,1.882354
KHAMMAM,RCP45,JJAS,2061-2090,tmax,1.9360716
KHAMMAM,RCP45,JJAS,2061-2090,tmin,1.7629764
KHAMMAM,RCP45,ON,2021-2050,precip,39.654305
KHAMMAM,RCP45,ON,2021-2050,tmean,1.1163945
KHAMMAM,RCP45,ON,2021-2050,tmax,1.5489192
KHAMMAM,RCP45,ON,2021-2050,tmin,1.1374254
KHAMMAM,RCP45,ON,2061-2090,precip,56.81971
KHAMMAM,RCP45,ON,2061-2090,tmean,1.7887893
KHAMMAM,RCP45,ON,2061-2090,tmax,1.6961203
KHAMMAM,RCP45,ON,2061-2090,tmin,1.9077663
KHAMMAM,RCP45,DJF,2021-2050,precip,2.0569682
KHAMMAM,RCP45,DJF,2021-2050,tmean,1.3839016
KHAMMAM,RCP45,DJF,2021-2050,tmax,1.8662832
KHAMMAM,RCP45,DJF,2021-2050,tmin,1.505185
KHAMMAM,RCP45,DJF,2061-2090,precip,21.625425
KHAMMAM,RCP45,DJF,2061-2090,tmean,2.168406
KHAMMAM,RCP45,DJF,2061-2090,tmax,2.1404018
KHAMMAM,RCP45,DJF,2061-2090,tmin,2.309279
KHAMMAM,RCP45,MAM,2021-2050,precip,41.30027
KHAMMAM,RCP45,MAM,2021-2050,tmean,1.5521278
KHAMMAM,RCP45,MAM,2021-2050,tmax,1.460284
KHAMMAM,RCP45,MAM,2021-2050,tmin,1.4498386
KHAMMAM,RCP45,MAM,2061-2090,precip,46.67097
KHAMMAM,RCP45,MAM,2061-2090,tmean,2.2341573
KHAMMAM,RCP45,MAM,2061-2090,tmax,1.9117031
KHAMMAM,RCP45,MAM,2061-2090,tmin,2.1942625
KHAMMAM,RCP85,Annual,2021-2050,precip,26.071709
KHAMMAM,RCP85,Annual,2021-2050,tmean,1.4534459
KHAMMAM,RCP85,Annual,2021-2050,tmax,1.8058438
KHAMMAM,RCP85,Annual,2021-2050,tmin,1.5239431
KHAMMAM,RCP85,Annual,2061-2090,precip,27.327961
KHAMMAM,RCP85,Annual,2061-2090,tmean,3.3396308
KHAMMAM,RCP85,Annual,2061-2090,tmax,3.4700909
KHAMMAM,RCP85,Annual,2061-2090,tmin,3.5443335
KHAMMAM,RCP85,JJAS,2021-2050,precip,16.049828
KHAMMAM,RCP85,JJAS,2021-2050,tmean,1.2933717
KHAMMAM,RCP85,JJAS,2021-2050,tmax,1.7194498
KHAMMAM,RCP85,JJAS,2021-2050,tmin,1.3684697
KHAMMAM,RCP85,JJAS,2061-2090,precip,21.01375
KHAMMAM,RCP85,JJAS,2061-2090,tmean,3.1299658
KHAMMAM,RCP85,JJAS,2061-2090,tmax,3.3545477
KHAMMAM,RCP85,JJAS,2061-2090,tmin,3.2326052
KHAMMAM,RCP85,ON,2021-2050,precip,60.715088
KHAMMAM,RCP85,ON,2021-2050,tmean,1.3126097
KHAMMAM,RCP85,ON,2021-2050,tmax,1.7767472
KHAMMAM,RCP85,ON,2021-2050,tmin,1.3997478
KHAMMAM,RCP85,ON,2061-2090,precip,72.10454
KHAMMAM,RCP85,ON,2061-2090,tmean,2.954916
KHAMMAM,RCP85,ON,2061-2090,tmax,3.1373138
KHAMMAM,RCP85,ON,2061-2090,tmin,3.3484178
KHAMMAM,RCP85,DJF,2021-2050,precip,16.802578
KHAMMAM,RCP85,DJF,2021-2050,tmean,1.4574026
KHAMMAM,RCP85,DJF,2021-2050,tmax,2.1098762
KHAMMAM,RCP85,DJF,2021-2050,tmin,1.6579957
KHAMMAM,RCP85,DJF,2061-2090,precip,-0.39624667
KHAMMAM,RCP85,DJF,2061-2090,tmean,3.524382
KHAMMAM,RCP85,DJF,2061-2090,tmax,3.9127464
KHAMMAM,RCP85,DJF,2061-2090,tmin,3.9072342
KHAMMAM,RCP85,MAM,2021-2050,precip,25.607763
KHAMMAM,RCP85,MAM,2021-2050,tmean,1.7568125
KHAMMAM,RCP85,MAM,2021-2050,tmax,1.6364014
KHAMMAM,RCP85,MAM,2021-2050,tmin,1.679985
KHAMMAM,RCP85,MAM,2061-2090,precip,33.62007
KHAMMAM,RCP85,MAM,2061-2090,tmean,3.6909096
KHAMMAM,RCP85,MAM,2061-2090,tmax,3.4033437
KHAMMAM,RCP85,MAM,2061-2090,tmin,3.7276807
KARIMNAGAR,RCP45,Annual,2021-2050,precip,19.469017
KARIMNAGAR,RCP45,Annual,2021-2050,tmean,1.4142646
KARIMNAGAR,RCP45,Annual,2021-2050,tmax,1.5816784
KARIMNAGAR,RCP45,Annual,2021-2050,tmin,1.41662
KARIMNAGAR,RCP45,Annual,2061-2090,precip,31.978233
KARIMNAGAR,RCP45,Annual,2061-2090,tmean,2.1729379
KARIMNAGAR,RCP45,Annual,2061-2090,tmax,1.8901248
KARIMNAGAR,RCP45,Annual,2061-2090,tmin,2.1941411
KARIMNAGAR,RCP45,JJAS,2021-2050,precip,8.166939
KARIMNAGAR,RCP45,JJAS,2021-2050,tmean,1.2357631
KARIMNAGAR,RCP45,JJAS,2021-2050,tmax,1.5181301
KARIMNAGAR,RCP45,JJAS,2021-2050,tmin,1.1494234
KARIMNAGAR,RCP45,JJAS,2061-2090,precip,17.386612
KARIMNAGAR,RCP45,JJAS,2061-2090,tmean,1.9655845
KARIMNAGAR,RCP45,JJAS,2061-2090,tmax,1.9100811
KARIMNAGAR,RCP45,JJAS,2061-2090,tmin,1.7604847
KARIMNAGAR,RCP45,ON,2021-2050,precip,34.32882
KARIMNAGAR,RCP45,ON,2021-2050,tmean,1.1849322
KARIMNAGAR,RCP45,ON,2021-2050,tmax,1.4832983
KARIMNAGAR,RCP45,ON,2021-2050,tmin,1.3000693
KARIMNAGAR,RCP45,ON,2061-2090,precip,59.34807
KARIMNAGAR,RCP45,ON,2061-2090,tmean,1.9100261
KARIMNAGAR,RCP45,ON,2061-2090,tmax,1.4993415
KARIMNAGAR,RCP45,ON,2061-2090,tmin,2.0969152
KARIMNAGAR,RCP45,DJF,2021-2050,precip,4.3225117
KARIMNAGAR,RCP45,DJF,2021-2050,tmean,1.5548308
KARIMNAGAR,RCP45,DJF,2021-2050,tmax,1.9156497
KARIMNAGAR,RCP45,DJF,2021-2050,tmin,1.7397423
KARIMNAGAR,RCP45,DJF,2061-2090,precip,11.971236
KARIMNAGAR,RCP45,DJF,2061-2090,tmean,2.346289
KARIMNAGAR,RCP45,DJF,2061-2090,tmax,2.146769
KARIMNAGAR,RCP45,DJF,2061-2090,tmin,2.6382947
KARIMNAGAR,RCP45,MAM,2021-2050,precip,39.77842
KARIMNAGAR,RCP45,MAM,2021-2050,tmean,1.6645887
KARIMNAGAR,RCP45,MAM,2021-2050,tmax,1.3980249
KARIMNAGAR,RCP45,MAM,2021-2050,tmin,1.5274601
KARIMNAGAR,RCP45,MAM,2061-2090,precip,53.194168
KARIMNAGAR,RCP45,MAM,2061-2090,tmean,2.451333
KARIMNAGAR,RCP45,MAM,2061-2090,tmax,1.8673942
KARIMNAGAR,RCP45,MAM,2061-2090,tmin,2.3930135
KARIMNAGAR,RCP85,Annual,2021-2050,precip,23.931154
KARIMNAGAR,RCP85,Annual,2021-2050,tmean,1.5692184
KARIMNAGAR,RCP85,Annual,2021-2050,tmax,1.800595
KARIMNAGAR,RCP85,Annual,2021-2050,tmin,1.6556053
KARIMNAGAR,RCP85,Annual,2061-2090,precip,30.463852
KARIMNAGAR,RCP85,Annual,2061-2090,tmean,3.5672812
KARIMNAGAR,RCP85,Annual,2061-2090,tmax,3.4813638
KARIMNAGAR,RCP85,Annual,2061-2090,tmin,3.8529773
KARIMNAGAR,RCP85,JJAS,2021-2050,precip,13.567125
KARIMNAGAR,RCP85,JJAS,2021-2050,tmean,1.375572
KARIMNAGAR,RCP85,JJAS,2021-2050,tmax,1.722928
KARIMNAGAR,RCP85,JJAS,2021-2050,tmin,1.3799963
KARIMNAGAR,RCP85,JJAS,2061-2090,precip,16.900187
KARIMNAGAR,RCP85,JJAS,2061-2090,tmean,3.2072797
KARIMNAGAR,RCP85,JJAS,2061-2090,tmax,3.3336225
KARIMNAGAR,RCP85,JJAS,2061-2090,tmin,3.268855
KARIMNAGAR,RCP85,ON,2021-2050,precip,58.524933
KARIMNAGAR,RCP85,ON,2021-2050,tmean,1.3622222
KARIMNAGAR,RCP85,ON,2021-2050,tmax,1.6786742
KARIMNAGAR,RCP85,ON,2021-2050,tmin,1.6220398
KARIMNAGAR,RCP85,ON,2061-2090,precip,80.3163
KARIMNAGAR,RCP85,ON,2061-2090,tmean,3.0448823
KARIMNAGAR,RCP85,ON,2061-2090,tmax,2.9194903
KARIMNAGAR,RCP85,ON,2061-2090,tmin,3.6682315
KARIMNAGAR,RCP85,DJF,2021-2050,precip,6.252066
KARIMNAGAR,RCP85,DJF,2021-2050,tmean,1.6052141
